architecture,seed,episode_id,phase,cell,count,mass,baseline_gap,candidate_gap,gap_delta
innovation,275000003,valid:lambda4:274000003:analytic,initial,CW,1,1.0,0.0,9.5367431640625e-07,9.5367431640625e-07
innovation,275000003,valid:lambda4:274000003:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:neural,initial,CW,1,0.3333333333333333,0.0,0.17776171366373697,0.17776171366373697
innovation,275000003,valid:lambda4:274000003:neural,initial,WC,1,0.3333333333333333,0.13674036661783853,0.0,-0.13674036661783853
innovation,275000003,valid:lambda4:274000003:neural,initial,WW,1,0.3333333333333333,6.357828776041666e-07,6.357828776041666e-07,0.0
innovation,275000003,valid:lambda4:274000003:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000003:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:analytic,initial,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:analytic,initial,CW,1,0.05,0.0,0.002446556091308594,0.002446556091308594
innovation,275000003,valid:lambda4:274000004:analytic,initial,WC,2,0.1,0.03351860046386719,0.0,-0.03351860046386719
innovation,275000003,valid:lambda4:274000004:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:analytic,post,CC,12,0.6,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:analytic,post,CW,2,0.1,0.0,0.04740672111511231,0.04740672111511231
innovation,275000003,valid:lambda4:274000004:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:analytic,post,WW,3,0.15,0.07901113033294678,0.08021485805511475,0.001203727722167966
innovation,275000003,valid:lambda4:274000004:neural,initial,CC,3,0.2,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:neural,post,CC,4,0.26666666666666666,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:neural,post,WC,4,0.26666666666666666,0.3234711647033691,0.0,-0.3234711647033691
innovation,275000003,valid:lambda4:274000004:neural,post,WW,4,0.26666666666666666,0.06702795028686523,0.0766596794128418,0.009631729125976568
innovation,275000003,valid:lambda4:274000004:period4_hold,initial,CC,3,0.06382978723404255,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:period4_hold,post,CC,22,0.46808510638297873,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000004:period4_hold,post,CW,2,0.0425531914893617,0.0,0.016369839932056183,0.016369839932056183
innovation,275000003,valid:lambda4:274000004:period4_hold,post,WC,6,0.1276595744680851,0.06967450202779567,0.0,-0.06967450202779567
innovation,275000003,valid:lambda4:274000004:period4_hold,post,WW,14,0.2978723404255319,0.08235337886404484,0.08235337886404484,0.0
innovation,275000003,valid:lambda4:274000005:neural,initial,CC,2,0.024390243902439025,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:neural,initial,WC,1,0.012195121951219513,0.0018638750401938835,0.0,-0.0018638750401938835
innovation,275000003,valid:lambda4:274000005:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:neural,post,CC,66,0.8048780487804879,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:neural,post,CW,3,0.036585365853658534,0.0,0.011053038806450076,0.011053038806450076
innovation,275000003,valid:lambda4:274000005:neural,post,WC,5,0.06097560975609756,0.025243433510384907,0.0,-0.025243433510384907
innovation,275000003,valid:lambda4:274000005:neural,post,WW,5,0.06097560975609756,0.00850025037439858,0.00850025037439858,0.0
innovation,275000003,valid:lambda4:274000005:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:period4_hold,post,CC,84,0.051188299817184646,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:period4_hold,post,CW,24,0.014625228519195612,0.0,0.0030613461331141425,0.0030613461331141425
innovation,275000003,valid:lambda4:274000005:period4_hold,post,WC,281,0.1712370505789153,0.01902312087547772,0.0,-0.01902312087547772
innovation,275000003,valid:lambda4:274000005:period4_hold,post,WW,1249,0.761121267519805,0.1342870669710716,0.13364076025961086,-0.0006463067114607368
innovation,275000003,valid:lambda4:274000005:analytic,initial,CC,2,0.02127659574468085,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:analytic,initial,WC,1,0.010638297872340425,0.0016259335457010473,0.0,-0.0016259335457010473
innovation,275000003,valid:lambda4:274000005:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:analytic,post,CC,63,0.6702127659574468,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000005:analytic,post,CW,1,0.010638297872340425,0.0,0.0013690704995013298,0.0013690704995013298
innovation,275000003,valid:lambda4:274000005:analytic,post,WC,8,0.0851063829787234,0.03525254066954268,0.0,-0.03525254066954268
innovation,275000003,valid:lambda4:274000005:analytic,post,WW,19,0.20212765957446807,0.09656530238212423,0.09656530238212423,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,post,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,post,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,post,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:period4_hold,post,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:analytic,initial,CC,1,0.2,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:analytic,initial,CW,2,0.4,0.0,0.14963436126708984,0.14963436126708984
innovation,275000003,valid:lambda4:274000006:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:analytic,post,CC,2,0.4,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation,275000003,valid:lambda4:274000006:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:analytic,initial,CC,1,0.1111111111111111,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:analytic,initial,CW,1,0.1111111111111111,0.0,0.08384037017822266,0.08384037017822266
innovation_gru,275000001,valid:lambda3:273000001:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:analytic,initial,WW,1,0.1111111111111111,0.10039763980441624,0.10039763980441624,0.0
innovation_gru,275000001,valid:lambda3:273000001:analytic,post,CC,4,0.4444444444444444,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:analytic,post,WW,2,0.2222222222222222,0.11738501654730903,0.11738501654730903,0.0
innovation_gru,275000001,valid:lambda3:273000001:neural,initial,CC,1,0.1111111111111111,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:neural,initial,CW,1,0.1111111111111111,0.0,0.08384037017822266,0.08384037017822266
innovation_gru,275000001,valid:lambda3:273000001:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:neural,initial,WW,1,0.1111111111111111,0.10039763980441624,0.10039763980441624,0.0
innovation_gru,275000001,valid:lambda3:273000001:neural,post,CC,4,0.4444444444444444,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:neural,post,WW,2,0.2222222222222222,0.11738501654730903,0.11738501654730903,0.0
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,post,CC,635,0.3869591712370506,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,post,CW,209,0.12736136502132847,0.0,0.006620676469541337,0.006620676469541337
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,post,WC,19,0.01157830591102986,0.0016567728855056345,0.0,-0.0016567728855056345
innovation_gru,275000001,valid:lambda3:273000001:period4_hold,post,WW,775,0.47227300426569163,0.015457310667857391,0.015457310667857391,0.0
innovation_gru,275000001,valid:lambda3:273000002:neural,initial,CC,1,0.2,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:neural,initial,CW,2,0.4,0.0,0.038322830200195314,0.038322830200195314
innovation_gru,275000001,valid:lambda3:273000002:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:neural,post,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,initial,CC,3,0.25,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,post,CC,4,0.3333333333333333,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,post,CW,1,0.08333333333333333,0.0,0.003246466318766276,0.003246466318766276
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,post,WC,2,0.16666666666666666,0.08044942220052083,0.0,-0.08044942220052083
innovation_gru,275000001,valid:lambda3:273000002:period4_hold,post,WW,2,0.16666666666666666,0.03688577810923258,0.03688577810923258,0.0
innovation_gru,275000001,valid:lambda3:273000002:analytic,initial,CC,1,0.2,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:analytic,initial,CW,2,0.4,0.0,0.038322830200195314,0.038322830200195314
innovation_gru,275000001,valid:lambda3:273000002:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:analytic,post,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000002:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,initial,CW,1,0.0006093845216331506,0.0,0.00024753107957764417,0.00024753107957764417
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,post,CC,715,0.4357099329677026,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,post,CW,27,0.016453382084095063,0.0,0.0027787990500329836,0.0027787990500329836
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,post,WC,489,0.2979890310786106,0.011011500535833624,0.0,-0.011011500535833624
innovation_gru,275000001,valid:lambda3:273000003:period4_hold,post,WW,407,0.24801950030469225,0.005804440802295785,0.005804440802295785,0.0
innovation_gru,275000001,valid:lambda3:273000003:analytic,initial,CC,2,0.6666666666666666,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:analytic,initial,CW,1,0.3333333333333333,0.0,0.19847329457600912,0.19847329457600912
innovation_gru,275000001,valid:lambda3:273000003:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:neural,initial,CC,2,0.6666666666666666,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:neural,initial,CW,1,0.3333333333333333,0.0,0.19847329457600912,0.19847329457600912
innovation_gru,275000001,valid:lambda3:273000003:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000003:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:analytic,initial,CC,3,0.029411764705882353,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:analytic,post,CC,79,0.7745098039215687,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:analytic,post,CW,5,0.049019607843137254,0.0,0.006188635732613358,0.006188635732613358
innovation_gru,275000001,valid:lambda3:273000004:analytic,post,WC,3,0.029411764705882353,0.0017058428596047795,0.0,-0.0017058428596047795
innovation_gru,275000001,valid:lambda3:273000004:analytic,post,WW,12,0.11764705882352941,0.031130089479334214,0.031130089479334214,0.0
innovation_gru,275000001,valid:lambda3:273000004:neural,initial,CC,3,0.02857142857142857,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:neural,post,CC,78,0.7428571428571429,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:neural,post,CW,8,0.0761904761904762,0.0,0.027701355162121,0.027701355162121
innovation_gru,275000001,valid:lambda3:273000004:neural,post,WC,1,0.009523809523809525,0.006390126546223959,0.0,-0.006390126546223959
innovation_gru,275000001,valid:lambda3:273000004:neural,post,WW,15,0.14285714285714285,0.02207693372453962,0.02207693372453962,0.0
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,initial,CC,1,0.01639344262295082,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,initial,WW,2,0.03278688524590164,0.004697049250368212,0.004697049250368212,0.0
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,post,CC,27,0.4426229508196721,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,post,CW,7,0.11475409836065574,0.0,0.0644760757196145,0.0644760757196145
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,post,WC,8,0.13114754098360656,0.047562677352154845,0.0,-0.047562677352154845
innovation_gru,275000001,valid:lambda3:273000004:period4_hold,post,WW,16,0.26229508196721313,0.0605877266555536,0.07947115038262038,0.018883423727066785
innovation_gru,275000001,valid:lambda3:273000005:neural,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,initial,CW,1,0.0006093845216331506,0.0,5.485690417339132e-05,5.485690417339132e-05
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,post,CC,936,0.5703839122486288,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,post,CW,13,0.007921998781230956,0.0,0.00023909126528147732,0.00023909126528147732
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,post,WC,144,0.08775137111517367,0.0020756666286917158,0.0,-0.0020756666286917158
innovation_gru,275000001,valid:lambda3:273000005:period4_hold,post,WW,545,0.332114564290067,0.016365249007304655,0.016365249007304655,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000005:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,initial,CW,1,0.0006093845216331506,0.0,9.927162667878294e-05,9.927162667878294e-05
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,post,CC,1300,0.7921998781230957,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,post,CW,20,0.01218769043266301,0.0,0.002094524942615423,0.002094524942615423
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,post,WC,272,0.16575258988421693,0.035372768575864764,0.0,-0.035372768575864764
innovation_gru,275000001,valid:lambda3:273000006:period4_hold,post,WW,46,0.028031687995124923,0.004558754650141538,0.0043845405526309385,-0.00017421409751059921
innovation_gru,275000001,valid:lambda3:273000006:analytic,initial,CC,1,0.07142857142857142,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:analytic,initial,CW,2,0.14285714285714285,0.0,0.12702008656093053,0.12702008656093053
innovation_gru,275000001,valid:lambda3:273000006:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:analytic,post,CC,4,0.2857142857142857,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:analytic,post,CW,1,0.07142857142857142,0.0,0.10135303224836077,0.10135303224836077
innovation_gru,275000001,valid:lambda3:273000006:analytic,post,WC,2,0.14285714285714285,0.07846406527927943,0.0,-0.07846406527927943
innovation_gru,275000001,valid:lambda3:273000006:analytic,post,WW,4,0.2857142857142857,0.17182867867606028,0.17182867867606028,0.0
innovation_gru,275000001,valid:lambda3:273000006:neural,initial,CC,1,0.05555555555555555,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:neural,initial,CW,2,0.1111111111111111,0.0,0.09879340065850152,0.09879340065850152
innovation_gru,275000001,valid:lambda3:273000006:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:neural,post,CC,8,0.4444444444444444,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda3:273000006:neural,post,WC,3,0.16666666666666666,0.11565748850504558,0.0,-0.11565748850504558
innovation_gru,275000001,valid:lambda3:273000006:neural,post,WW,4,0.2222222222222222,0.12786727481418186,0.12786727481418186,0.0
innovation_gru,275000001,valid:lambda4:274000001:analytic,initial,CC,2,0.08,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:analytic,initial,WW,1,0.04,0.001957244873046875,0.001957244873046875,0.0
innovation_gru,275000001,valid:lambda4:274000001:analytic,post,CC,11,0.44,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:analytic,post,CW,3,0.12,0.0,0.016464958190917967,0.016464958190917967
innovation_gru,275000001,valid:lambda4:274000001:analytic,post,WC,3,0.12,0.02176788330078125,0.0,-0.02176788330078125
innovation_gru,275000001,valid:lambda4:274000001:analytic,post,WW,5,0.2,0.09045412063598633,0.09045412063598633,0.0
innovation_gru,275000001,valid:lambda4:274000001:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:neural,initial,WC,1,0.05555555555555555,0.0027181837293836805,0.0,-0.0027181837293836805
innovation_gru,275000001,valid:lambda4:274000001:neural,initial,WW,2,0.1111111111111111,0.006122165256076389,0.006122165256076389,0.0
innovation_gru,275000001,valid:lambda4:274000001:neural,post,CC,4,0.2222222222222222,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:neural,post,WC,1,0.05555555555555555,0.003757264879014757,0.0,-0.003757264879014757
innovation_gru,275000001,valid:lambda4:274000001:neural,post,WW,10,0.5555555555555556,0.1484930780198839,0.10014931360880534,-0.04834376441107856
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,initial,WC,1,0.0006093845216331506,2.981554364954677e-05,0.0,-2.981554364954677e-05
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,initial,WW,2,0.001218769043266301,6.715354942679769e-05,6.715354942679769e-05,0.0
